0,-170.7
1,-170.58
2,-170.52
3,-167.27
4,-164.76
5,-162.99
6,-161.95
7,-161.08
8,-160.42
9,-159.78
10,-159.52
11,-159.36
12,-158.93
13,-158.81
14,-158.49
15,-158.24
16,-158.23
17,-158.16
18,-158.12
19,-158.11
20,-158.09
21,-157.99
22,-157.93
23,-157.91
24,-157.9
25,-157.89
26,-157.88
27,-157.83
28,-157.82
29,-157.81
30,-157.77
31,-157.76
32,-157.71
33,-157.71
34,-157.71
35,-157.69
36,-157.69
37,-157.69
38,-157.69
39,-157.68
40,-157.67
41,-157.67
42,-157.64
43,-157.64
44,-157.63
45,-157.62
46,-157.62
47,-157.6
48,-157.55
49,-157.55
50,-157.54
51,-157.54
52,-157.52
53,-157.52
54,-157.52
55,-157.52
56,-157.52
57,-157.52
58,-157.52
59,-157.5
60,-157.48
61,-157.48
62,-157.5
63,-157.48
64,-157.48
65,-157.46
66,-157.46
67,-157.46
68,-157.45
69,-157.44
70,-157.44
71,-157.43
72,-157.43
73,-157.43
74,-157.43
75,-157.43
76,-157.43
77,-157.42
78,-157.42
79,-157.42
80,-157.41
81,-157.41
82,-157.4
83,-157.41
84,-157.41
85,-157.4
86,-157.4
87,-157.4
88,-157.4
89,-157.4
90,-157.4
91,-157.4
92,-157.4
93,-157.4
94,-157.4
95,-157.43
96,-157.43
97,-157.43
98,-157.43
99,-157.43
100,-157.43
101,-157.4
102,-157.4
103,-157.4
104,-157.4
105,-157.4
106,-157.4
107,-157.39
108,-157.39
109,-157.39
110,-157.37
111,-157.34
112,-157.34
113,-157.34
114,-157.34
115,-157.35
116,-157.36
117,-157.36
118,-157.37
119,-157.38
120,-157.38
121,-157.39
122,-157.4
123,-157.39
124,-157.39
125,-157.39
126,-157.43
127,-157.43
128,-157.43
129,-157.43
130,-157.43
131,-157.44
132,-157.44
133,-157.44
134,-157.44
135,-157.44
136,-157.44
137,-157.44
138,-157.44
139,-157.44
140,-157.43
141,-157.43
142,-157.43
143,-157.42
144,-157.42
145,-157.41
146,-157.41
147,-157.41
148,-157.42
149,-157.42
150,-157.43
151,-157.43
152,-157.43
153,-157.43
154,-157.43
155,-157.43
156,-157.43
157,-157.44
158,-157.44
159,-157.44
160,-157.44
161,-157.44
162,-157.45
163,-157.47
164,-157.47
165,-157.45
166,-157.44
167,-157.44
168,-157.45
169,-157.45
170,-157.44
171,-157.44
172,-157.44
173,-157.44
174,-157.44
175,-157.44
176,-157.44
177,-157.44
178,-157.44
179,-157.44
180,-157.46
181,-157.48
182,-157.46
183,-157.46
184,-157.46
185,-157.46
186,-157.46
187,-157.46
188,-157.48
189,-157.48
190,-157.48
191,-157.49
192,-157.48
193,-157.48
194,-157.49
195,-157.49
196,-157.49
197,-157.49
198,-157.48
199,-157.48
200,-157.48
201,-157.48
202,-157.48
203,-157.49
204,-157.5
205,-157.49
206,-157.49
207,-157.49
208,-157.48
209,-157.48
210,-157.48
211,-157.48
212,-157.48
213,-157.48
214,-157.48
215,-157.49
216,-157.5
217,-157.5
218,-157.53
219,-157.53
220,-157.5
221,-157.53
222,-157.53
223,-157.53
224,-157.53
225,-157.53
226,-157.53
227,-157.53
228,-157.53
229,-157.53
230,-157.53
231,-157.53
232,-157.53
233,-157.53
234,-157.53
235,-157.54
236,-157.54
237,-157.55
238,-157.55
239,-157.55
240,-157.55
241,-157.55
242,-157.54
243,-157.54
244,-157.55
245,-157.55
246,-157.55
247,-157.55
248,-157.55
249,-157.55
250,-157.55
251,-157.55
252,-157.55
253,-157.55
254,-157.55
255,-157.55
256,-157.55
257,-157.55
258,-157.56
259,-157.56
260,-157.56
261,-157.56
262,-157.56
263,-157.57
264,-157.57
265,-157.56
266,-157.56
267,-157.57
268,-157.58
269,-157.58
270,-157.59
271,-157.59
272,-157.59
273,-157.6
274,-157.59
275,-157.59
276,-157.59
277,-157.59
278,-157.59
279,-157.59
280,-157.59
281,-157.58
282,-157.58
283,-157.57
284,-157.56
285,-157.56
286,-157.56
287,-157.56
288,-157.55
289,-157.55
290,-157.55
291,-157.55
292,-157.55
293,-157.55
294,-157.56
295,-157.56
296,-157.55
297,-157.55
298,-157.55
299,-157.56
300,-157.56
301,-157.56
302,-157.56
303,-157.56
304,-157.56
305,-157.56
306,-157.58
307,-157.56
308,-157.56
309,-157.56
310,-157.56
311,-157.56
312,-157.58
313,-157.56
314,-157.56
315,-157.56
316,-157.56
317,-157.58
318,-157.58
319,-157.56
320,-157.58
321,-157.56
322,-157.56
323,-157.56
324,-157.56
325,-157.58
326,-157.59
327,-157.61
328,-157.62
329,-157.63
330,-157.63
331,-157.64
332,-157.66
333,-157.66
334,-157.68
335,-157.68
336,-157.68
337,-157.68
338,-157.68
339,-157.68
340,-157.68
341,-157.66
342,-157.66
343,-157.66
344,-157.66
345,-157.66
346,-157.64
347,-157.64
348,-157.66
349,-157.66
350,-157.66
351,-157.64
352,-157.64
353,-157.64
354,-157.66
355,-157.66
356,-157.64
357,-157.64
358,-157.64
359,-157.64
360,-157.62
361,-157.61
362,-157.61
363,-157.61
364,-157.62
365,-157.64
366,-157.64
367,-157.64
368,-157.64
369,-157.62
370,-157.62
371,-157.62
372,-157.62
373,-157.64
374,-157.64
375,-157.64
376,-157.64
377,-157.66
378,-157.66
379,-157.66
380,-157.66
381,-157.66
382,-157.64
383,-157.64
384,-157.64
385,-157.64
386,-157.66
387,-157.69
388,-157.7
389,-157.7
390,-157.7
391,-157.71
392,-157.71
393,-157.72
394,-157.72
395,-157.73
396,-157.74
397,-157.76
398,-157.78
399,-157.78
400,-157.78
401,-157.82
402,-157.82
403,-157.78
404,-157.76
405,-157.74
406,-157.74
407,-157.74
408,-157.76
409,-157.78
410,-157.84
411,-157.84
412,-157.84
413,-157.85
414,-157.87
415,-157.87
416,-157.85
417,-157.84
418,-157.84
419,-157.85
420,-157.87
421,-157.88
422,-157.88
423,-157.89
424,-157.89
425,-157.89
426,-157.89
427,-157.89
428,-157.89
429,-157.89
430,-157.89
431,-157.89
432,-157.89
433,-157.89
434,-157.89
435,-157.89
436,-157.89
437,-157.89
438,-157.88
439,-157.88
440,-157.88
441,-157.88
442,-157.88
443,-157.88
444,-157.88
445,-157.88
446,-157.88
447,-157.89
448,-157.89
449,-157.88
450,-157.89
451,-157.89
452,-157.88
453,-157.88
454,-157.89
455,-157.89
456,-157.89
457,-157.89
458,-157.89
459,-157.89
460,-157.89
461,-157.89
462,-157.89
463,-157.89
464,-157.89
465,-157.89
466,-157.89
467,-157.9
468,-157.9
469,-157.9
470,-157.91
471,-157.91
472,-157.9
473,-157.91
474,-157.93
475,-157.93
476,-157.93
477,-157.94
478,-157.95
479,-157.95
480,-157.95
481,-157.94
482,-157.93
483,-157.93
484,-157.94
485,-157.94
486,-157.93
487,-157.94
488,-157.95
489,-157.95
490,-157.96
491,-157.96
492,-157.96
493,-157.96
494,-157.97
495,-157.96
496,-157.96
497,-157.97
498,-157.98
499,-157.98
500,-157.98
501,-157.98
502,-157.98
503,-157.98
504,-157.98
505,-157.98
506,-157.98
507,-157.99
508,-157.99
509,-157.97
510,-157.96
511,-157.96
512,-157.95
513,-157.94
514,-157.94
515,-157.94
516,-157.94
517,-157.94
518,-157.93
519,-157.93
520,-157.93
521,-157.91
522,-157.91
523,-157.91
524,-157.91
525,-157.9
526,-157.89
527,-157.88
528,-157.88
529,-157.88
530,-157.88
531,-157.88
532,-157.88
533,-157.88
534,-157.86
535,-157.86
536,-157.86
537,-157.86
538,-157.86
539,-157.86
540,-157.85
541,-157.85
542,-157.85
543,-157.86
544,-157.88
545,-157.88
546,-157.88
547,-157.86
548,-157.86
549,-157.85
550,-157.85
551,-157.85
552,-157.85
553,-157.85
554,-157.85
555,-157.85
556,-157.86
557,-157.87
558,-157.86
559,-157.86
560,-157.86
561,-157.86
562,-157.86
563,-157.86
564,-157.87
565,-157.88
566,-157.88
567,-157.87
568,-157.87
569,-157.88
570,-157.88
571,-157.88
572,-157.88
573,-157.88
574,-157.88
575,-157.87
576,-157.88
577,-157.88
578,-157.91
579,-157.91
580,-157.91
581,-157.88
582,-157.88
583,-157.88
584,-157.88
585,-157.88
586,-157.91
587,-157.91
588,-157.91
589,-157.91
590,-157.94
591,-157.96
592,-157.97
593,-157.96
594,-157.96
595,-157.96
596,-157.96
597,-157.96
598,-157.96
599,-157.96
600,-157.96
601,-157.96
602,-157.96
603,-157.98
604,-157.98
605,-157.99
